direct_correlation,indirect_correlation,same_correlation
-1.6117811103283206,-0.10338369713614799,True
2.315979810335831,0.12968717683265465,True
-2.6838893521019305,0.2525231692538246,False
1.181475707982708,0.25062305199489726,True
-1.25711718554312,0.06370812405721867,False
1.6929549849186274,0.25101494817393905,True
-1.0319259150856332,-0.13208497888546372,True
-0.41997507730618766,0.18213279120964748,False
-1.8618140996240757,0.15540627385623662,False
-2.9497086026499653,0.10733121848376036,False
-0.32716616975955365,-0.0063893457356859916,True
-0.5361194633410823,-0.035452432102915474,True
0.2032944965116757,0.01179430819274684,True
0.12081260589618274,-0.012894141635500239,False
-2.8902713347782574,-0.01754938386157961,True
0.08978915840059645,0.1546531638771636,True
-0.44154479802314006,0.03856273869243294,False
1.6011191493880463,0.20953832856840002,True
-0.9077253497449289,-0.1549968095566087,True
-0.3096651897411446,0.09255068788102103,False
-4.016880959589841,0.015587301836042875,False
-2.299494595482509,0.05819164364746156,False
0.6087917022708923,-0.0866675965822304,False
-2.6744123079379385,-0.009800904341769705,True
-1.210406247509474,-0.3292447901982912,True
0.5967765155161838,0.10953913968101754,True
-1.6554503267878722,0.07099768189681148,False
1.1576542347196295,0.16859031123931847,True
0.4823513088872166,0.035377264227784234,True
-2.606089820317865,-0.020556853808636373,True
-0.20023312018874453,-0.16194211561995708,True
-0.08739328695073018,0.10301040242597995,False
-1.6848594485549409,0.017227260122433398,False
1.099266609869556,0.14703381251198255,True
0.972476736579446,-0.006867507186487421,False
-1.4388831589585285,-0.0070183134972965884,True
0.75851397086835,-0.217501313851686,False
-0.8170529850006163,0.10198262496020194,False
-0.24343093482799924,0.02027082698991005,False
-1.4962184439078303,-0.04196354408555462,True
0.014401191015772336,0.35854144457017084,True
-2.7671213075753003,-0.035668890662890036,True
0.35553209930746255,0.035803205355699946,True
-2.0627031039408914,0.12369168295951029,False
-0.009920456290067011,0.11534531588820547,False
-1.7280676211718577,-0.09381570259555962,True
-0.46394758635161454,0.30181303133622056,False
-2.3376194846242035,-0.04147104901158903,True
1.1151244187613674,0.3336234475297692,True
-0.6908158842505108,0.059834739393940094,False
-0.8775204534307673,0.15825080291844532,False
-0.47926580859971785,0.04076758694852125,False
-0.228006178848737,0.11151247991924461,False
-2.5878903712709045,-0.16238519784493854,True
0.24265028834744784,-0.09560242877754552,False
-1.866821657815435,-0.04690469835535954,True
-0.9739635329555177,-0.09284810509753391,True
-1.7584735252413461,-0.11867067057450047,True
-0.6554363394026722,-0.08499889335424411,True
-2.4329634278606185,-0.16083103002898314,True
-0.006961394802942071,-0.28332097323975697,True
-1.4546532321287875,-0.01352294374283097,True
-0.8388163626031426,-0.24696698951959842,True
-1.921970051647048,-0.1577426104031421,True
-0.5144757657556478,-0.10077221143464336,True
-4.001253856401827,-0.14413882859759028,True
-0.2537423149733385,-0.2681509793391094,True
-1.7690535420791336,-0.00954039312686136,True
-1.511205456413909,-0.19341250461874135,True
-0.5197697247421837,-0.0064475532748284395,True
0.46130370537751114,0.1041354400877051,True
-1.9871068357527406,-0.06487549140698419,True
0.7444893757600426,-0.12840432085271253,False
-1.0757049231239584,0.20541821408888475,False
0.8714314031363742,0.15909719072399742,True
-1.8977772798148613,-0.07486282320937813,True
0.5191203596543257,0.22545426051375111,True
-2.7299110341139095,-0.08447178891804692,True
0.10174235543410093,-0.07700740720436658,False
-2.049576910158211,0.15130168839098693,False
0.2964011091203699,0.104467787555611,True
-2.044302191329393,-0.05097238558264031,True
0.4087801973944682,-0.02039641296273508,False
-3.2285447184251788,-0.16741134028168211,True
0.7325849110555528,-0.12177711399224114,False
-1.081637400586082,0.08949849621385784,False
-1.2588690465196144,-0.13841424748144474,True
-2.619522715003539,-0.1705984498732264,True
-0.5176685627054951,0.41004515656647084,False
-2.751411308804919,-0.07884625416726825,True
0.2855577069618538,0.1619938273621546,True
-1.8154378244863854,0.1083931062816385,False
-0.4222505711139359,0.14190562793490724,False
-1.0410951340630537,-0.10094918486025796,True
-0.1917953036106135,0.29721927066752285,False
-2.3144289923164916,-0.12935075503381305,True
-0.27788541221452495,0.0043205153779147165,False
-1.6672332998607957,0.07815351884551242,False
-0.0958520822242844,0.09833721589085039,False
-1.9065387378493153,-0.09251554149579115,True
-0.44696560765256843,0.24871191505531845,False
-2.3054338722958323,0.009000129849491516,False
1.2892726235688734,0.23558936385744442,True
-1.1942894326261486,0.028140920180091684,False
-0.6327550197212726,0.1516107233147979,False
-1.6919554533723067,0.07150849675091868,False
-0.8462520780005302,-0.15252112896800238,True
-3.101299387220362,-0.060371892048937705,True
-0.6263497458994588,-0.3457721987410023,True
-1.1849521903260312,0.02702508927651731,False
-1.7815515164809734,-0.14703067406420198,True
-1.02637452458161,0.004500154854661815,False
-0.4664859986618939,0.27082898325923255,False
-0.47390342623834764,0.08046790372211807,False
0.93611136416521,0.1552937539243918,True
-1.138537893178876,0.08639308150024971,False
-0.7000729953450849,0.1111056551187612,False
-2.0950946726541146,0.03985622147666396,False
-0.5266382585139116,-0.10607421754628873,True
-2.4904375959203224,-0.12499104940039225,True
0.005325834959590341,-0.269118974461747,False
-0.7365898683029739,0.018204582911404196,False
-2.62510817953123,-0.11484414361360008,True
-1.7404496218953445,-0.0023876377916079716,True
-0.3527151566507573,0.09993657335344568,False
-1.952038772145489,-0.22025976215918006,True
0.7740396573255621,-0.17435406208059098,False
-1.4054109774049657,0.0825746269564021,False
-2.559781662039376,-0.008296180137998498,True
-1.6422466847217445,-0.20491585895862321,True
-0.0020584836206918268,-0.10883311352491659,True
-2.2028725576615535,-0.1267146347567698,True
-0.6686863285796781,-0.27793224065833766,True
-2.6919545032707766,0.018954029869509552,False
-2.4944572871229047,-0.2023928620222908,True
-1.435854979718315,-0.07440905556296397,True
-0.9681885322955932,-0.039095248312893224,True
-2.937762118902669,-0.19324244188899203,True
-0.5693888725463983,-0.2085667730417195,True
-2.0822034030133545,-0.018055445409023308,True
-2.4103812660990056,-0.11520162428925422,True
-2.3259094797597344,-0.055167253747013686,True
-0.6839770501850545,-0.07390498114606983,True
-2.681015240979947,-0.1250908115442539,True
0.2608832134814149,-0.25287234484655197,False
-1.4558847916947182,0.058599828347422826,False
-2.227739801312312,-0.1014562521907542,True
-1.817213661409584,-0.06539354583722033,True
-0.6646589970748615,-0.11262405127668769,True
-1.8893271566409446,-0.1406519699202421,True
0.16496159945781688,-0.24658327069763283,False
-1.504947971581483,0.005650632126707076,False
-2.5236329348096445,-0.11784538368923052,True
-1.2138186266275326,-0.016835628358265155,True
-0.6150016729141196,-0.10696897136433262,True
-3.338806263889757,-0.14174504913362004,True
0.04433948887567928,-0.276538489134301,False
-1.6615151620449005,0.009727615409426257,False
-2.6497604922584754,-0.12954306041382657,True
-1.9113724965301746,-0.03974924769555695,True
-0.601662355613087,-0.1215626601813998,True
-2.6231883811719863,-0.08452594081724904,True
0.609277509293798,-0.23575085261673073,False
-0.5968080447553362,0.016016024740812974,False
-2.713208584175643,-0.21183143681789024,True
-2.602240684171662,-0.1020149924830289,True
-0.587081562436826,-0.09482249008975238,True
-2.238427528442994,-0.12744453109343465,True
-0.20743972517437184,-0.2697102420132096,True
-1.6257840836310746,0.011164224001145091,False
-3.0603780171815815,-0.16801110340039302,True
-2.8582838289663455,-0.054435845489047334,True
-0.8109707438427881,-0.07809683590806704,True
-3.193877108328289,-0.15343137870697643,True
-0.2634108797186631,-0.2615565520937061,True
-1.8778882945052475,0.019823048235658308,False
-0.6136065806053425,-0.08933099991949918,True
-2.0608230290087084,-0.0471241583706406,True
-0.41875917485352965,-0.1020144618334901,True
-0.14396501410472703,-0.07025659111512424,True
0.8229163726261541,-0.2514273487706315,False
-0.11395979269317665,0.05785922401105265,False
-1.812611421078999,-0.11657446490811443,True
-2.583312259545797,-0.06402247231561274,True
-0.3370227977576275,-0.11679462197205072,True
-2.5859378941659683,-0.12488124165598075,True
0.36438623775903484,-0.2497177405976201,False
-1.648055735204222,0.024259078781118926,False
-2.2224759478453904,-0.13872557876423156,True
-2.025594024929616,-0.018496106421386334,True
-0.32849025447507957,-0.03886500297025601,True
-2.3942950233351317,-0.12478467284468688,True
0.03245190236062727,-0.2518181013455155,False
-1.9719694391779656,0.025703516796226004,False
-2.067402484211533,-0.14771078764214085,True
-2.3186561990217687,-0.03485749391544728,True
-0.7281317413857004,-0.05369671485106296,True
-0.9236886064192495,-0.11593004604485044,True
0.7225554716833659,-0.22209195291870204,False
-0.7241327034538156,0.03760274630599737,False
-2.2637604635039223,-0.07986802118926091,True
-1.7992999207110911,-0.01820076857917185,True
-0.10692307166058265,-0.07560773746789422,True
-1.4318548533610127,-0.10631697378703821,True
0.04930281479228301,-0.26481510588603896,False
-0.2661422171658182,0.046563471554591215,False
-2.029060239134252,-0.0953509486427426,True
-2.096065194512954,0.01691249631594911,False
-0.657704602351904,-0.050865139864801526,True
-3.049101198991424,-0.16798338308903601,True
0.21654341510652794,-0.22954299204991693,False
-1.460879943462954,0.019233814475208,False
-1.5469164125417818,-0.09297781139487386,True
-3.0387238924552014,-0.03698172653598765,True
-0.45272314778837913,-0.013577293815971937,True
-2.867905195853406,-0.18733768147536747,True
-0.9172751718039217,-0.2294483022124906,True
-1.1562393552372765,0.04072617057553785,False
-1.597462194916362,-0.10278825780353959,True
-1.965825428477424,-0.017510276638846238,True
-0.3167674903248201,0.23409409012180435,False
-0.9858206110302014,0.02888036496761111,False
1.0634147125853965,0.19361507708307027,True
-0.1979899573534818,0.05987829838875842,False
-1.8561704665895415,0.10236067929065733,False
-1.1305287153100165,0.08668304092919805,False
-0.8905431259160137,0.15360388643737982,False
-0.07432391113319976,-0.004492569727805074,True
1.146059605060679,0.061456847661675605,True
0.3394061378533062,0.09574794168230173,True
-3.000747148286981,0.1258449424292573,False
-0.5926482380774449,0.04762674442730393,False
-0.7676589925369336,0.3150740867906787,False
-0.4272312593891771,0.028886198119326013,False
1.0245594010631374,0.20116410606809712,True
-0.6036376342372828,0.10810809170508442,False
-1.281835492496786,0.21523475666420078,False
-2.1944184277906746,-0.016453375589613465,True
-0.48994054197646447,0.16902605821735223,False
-0.5264026977841122,0.060430350672240805,False
0.8185333787994177,-0.087761839086546,False
0.9383764537336572,0.18630912086139742,True
-2.0563525633654556,0.1418935820530407,False
-0.8472823352902031,0.07371929319118098,False
-1.1783263083998214,0.13836203678578135,False
-0.5175249906542385,-0.01569039817004874,True
1.2040647825216226,0.07360457484037988,True
-0.3535965933310108,0.05933219271000344,False
-1.995321441171297,0.09371805708657203,False
-1.1640342901372545,0.04821821432458909,False
-0.5603780554092445,0.13504273999065514,False
-0.5449701931101831,0.04062873516281395,False
0.9432541160366235,-0.028292630124163998,False
-0.06224588428056118,0.13626687717347205,False
-2.4663258882540067,0.06258012483831457,False
-0.9607478719149865,-0.0357569671741558,True
-0.848716883488162,0.10143960238646871,False
-1.3060853436507498,-0.0549476077780884,True
1.0931261295205932,0.019675398027387797,True
-0.22160505099430913,0.11595490344647448,False
-2.2332755256044483,-0.0014166304203743218,True
-1.5227711150360552,-0.04086068257374459,True
-0.7212959411111184,0.10744041541904062,False
-1.3888000260978688,-0.06292200335033508,True
0.6070897266908117,-0.15106934799979582,False
0.3157797711656658,0.16792791393865403,True
-1.6667607867216934,0.0898809223589657,False
0.12118480006318957,-0.07505514571043663,False
-1.3457460144309654,0.057849746762494034,False
0.18113299941749111,-0.0698081887836346,False
0.5933894297104784,-0.08270302483778696,False
-0.4819242955819048,0.03625693096505623,False
-1.6169711584652453,0.043995131072066346,False
-0.8036464846516401,0.03551853141037412,False
-1.0435337535371054,0.1118562797086495,False
0.06351740455949456,0.028128593352394888,True
0.9179505645650008,0.03878432775759763,True
-0.23508698755882254,0.1292797140490319,False
-1.9605434397180868,0.1872195249899201,False
-1.091874885334907,0.045096587648512834,False
